id,completed,ants,randomJumpChance,evaporationRate,minIntensity,maxIntensity,moves,falls,jumps,time,totalTime
799,0,50,0.015,1.5,20,2000,1,132570,541678,17409.1,524288
799,0,50,0.015,1.5,20,2000,1,31926,1.03E+06,30020.8,524288
799,0,50,0.015,1.5,20,2000,1,125941,558431,17240,524288
799,0,50,0.015,1.5,20,2000,1,30987,974911,32187.3,524288
799,0,50,0.015,1.5,20,2000,1,129918,536093,16902,524288
799,0,50,0.015,1.5,20,2000,1,30048,955015,30020.8,524288
799,0,50,0.015,1.5,20,2000,1,132570,558431,16902,524288
799,0,50,0.015,1.5,20,2000,1,31613,1.03E+06,29401.8,524288
799,0,50,0.015,1.5,20,2000,1,127267,558431,16225.9,524288
799,0,50,0.015,1.5,20,2000,1,30987,1.00E+06,29401.8,524288
799,0,50,0.015,1.5,20,2000,1,129918,552846,17240,524288
800,1,50,0.015,1.5,30,500,22,54116,319202,10564.3,524288
800,0,50,0.015,1.5,30,500,1,136547,569599,17409.1,524288
800,0,50,0.015,1.5,30,500,1,137872,558431,17409.1,524288
800,0,50,0.015,1.5,30,500,1,136547,541678,16564,524288
800,1,50,0.015,1.5,30,500,22,54116,303241,10247.4,524288
800,0,50,0.015,1.5,30,500,1,137872,552846,16564,524288
800,0,50,0.015,1.5,30,500,1,137872,530509,16394.9,524288
800,0,50,0.015,1.5,30,500,1,135221,547262,16225.9,524288
800,0,50,0.015,1.5,30,500,1,135221,552846,16902,524288
800,0,50,0.015,1.5,30,500,1,136547,564015,17240,524288
800,0,50,0.015,1.5,30,500,1,125941,564015,17578.1,524288
800,0,50,0.015,1.5,30,500,1,137872,575183,16564,524288
800,0,50,0.015,1.5,30,500,1,195958,439270,13267.2,524288
800,0,50,0.015,1.5,30,500,1,190079,439270,12603.9,524288
800,0,50,0.015,1.5,30,500,1,199877,448055,13532.6,524288
800,0,50,0.015,1.5,30,500,1,190079,439270,13665.3,524288
800,0,50,0.015,1.5,30,500,1,190079,443662,13267.2,524288
800,0,50,0.015,1.5,30,500,1,197917,430484,13797.9,524288
800,0,50,0.015,1.5,30,500,1,201836,448055,13532.6,524288
800,0,50,0.015,1.5,30,500,1,186160,443662,13665.3,524288
800,0,50,0.015,1.5,30,500,1,195958,426091,12869.2,524288
800,0,50,0.015,1.5,30,500,1,199877,426091,12736.6,524288
800,0,50,0.015,1.5,30,500,1,192038,443662,13001.9,524288
800,0,50,0.015,1.5,30,500,1,195958,434877,13532.6,524288
801,0,50,0.015,1.5,30,1000,1,67051,496855,16965,524288
801,0,50,0.015,1.5,30,1000,1,94310,413911,15825.1,524288
801,0,50,0.015,1.5,30,1000,1,66380,472012,16965,524288
801,0,50,0.015,1.5,30,1000,1,98082,413911,15033.8,524288
801,0,50,0.015,1.5,30,1000,1,66380,516729,17474,524288
801,0,50,0.015,1.5,30,1000,1,96196,401493,15983.4,524288
801,0,50,0.015,1.5,30,1000,1,63698,506792,16965,524288
801,0,50,0.015,1.5,30,1000,1,93366,397354,15983.4,524288
801,0,50,0.015,1.5,30,1000,1,69733,496855,17304.3,524288
801,0,50,0.015,1.5,30,1000,1,95253,422189,16458.1,524288
801,0,50,0.015,1.5,30,1000,1,65039,506792,17304.3,524288
801,0,50,0.015,1.5,30,1000,1,94310,430467,15350.3,524288
801,0,50,0.015,1.5,30,1000,1,67721,511760,16116.8,524288
801,0,50,0.015,1.5,30,1000,1,90537,401493,15666.8,524288
801,0,50,0.015,1.5,30,1000,1,66380,511760,16286.4,524288
801,0,50,0.015,1.5,30,1000,1,93366,430467,15825.1,524288
801,0,50,0.015,1.5,30,1000,1,68392,501823,16965,524288
801,0,50,0.015,1.5,30,1000,1,98082,409771,15350.3,524288
801,0,50,0.015,1.5,30,1000,1,63698,472012,16456,524288
801,0,50,0.015,1.5,30,1000,1,90537,397354,16458.1,524288
801,0,50,0.015,1.5,30,1000,1,65039,481949,16286.4,524288
801,0,50,0.015,1.5,30,1000,1,95253,393215,15666.8,524288
801,0,50,0.015,1.5,30,1000,1,67051,481949,17474,524288
801,0,50,0.015,1.5,30,1000,1,90537,418050,16141.6,524288
802,0,50,0.015,1.5,30,1500,1,69217,478684,15945.7,524288
802,0,50,0.015,1.5,30,1500,1,84051,452288,15136.4,524288
802,0,50,0.015,1.5,30,1500,1,69217,493044,16583.5,524288
802,0,50,0.015,1.5,30,1500,1,85732,434196,14985,524288
802,0,50,0.015,1.5,30,1500,1,67140,493044,16105.2,524288
802,0,50,0.015,1.5,30,1500,1,82369,470379,14985,524288
802,0,50,0.015,1.5,30,1500,1,68524,483470,16105.2,524288
802,0,50,0.015,1.5,30,1500,1,84891,452288,15136.4,524288
802,0,50,0.015,1.5,30,1500,1,67832,478684,15626.8,524288
802,0,50,0.015,1.5,30,1500,1,87413,443242,14682.3,524288
802,0,50,0.015,1.5,30,1500,1,68524,464323,16264.6,524288
802,0,50,0.015,1.5,30,1500,1,84051,465856,14682.3,524288
802,0,50,0.015,1.5,30,1500,1,66448,478684,15945.7,524288
802,0,50,0.015,1.5,30,1500,1,80688,447765,14985,524288
802,0,50,0.015,1.5,30,1500,1,71293,497831,15786.2,524288
802,0,50,0.015,1.5,30,1500,1,81529,438719,14985,524288
802,0,50,0.015,1.5,30,1500,1,68524,497831,15626.8,524288
802,0,50,0.015,1.5,30,1500,1,79848,461333,14833.7,524288
802,0,50,0.015,1.5,30,1500,1,69909,488257,16264.6,524288
802,0,50,0.015,1.5,30,1500,1,86572,456810,14833.7,524288
802,0,50,0.015,1.5,30,1500,1,69217,473897,16264.6,524288
802,0,50,0.015,1.5,30,1500,1,80688,456810,15136.4,524288
802,0,50,0.015,1.5,30,1500,1,69909,454749,15626.8,524288
802,0,50,0.015,1.5,30,1500,1,87413,447765,14682.3,524288
803,0,50,0.015,1.5,30,2000,1,77668,444405,15622.4,524288
803,0,50,0.015,1.5,30,2000,1,73784,462181,15778.6,524288
803,0,50,0.015,1.5,30,2000,1,76891,453293,14997.5,524288
803,0,50,0.015,1.5,30,2000,1,78444,431072,15934.8,524288
803,0,50,0.015,1.5,30,2000,1,77668,435516,15622.4,524288
803,0,50,0.015,1.5,30,2000,1,76891,439960,16091.1,524288
803,0,50,0.015,1.5,30,2000,1,77668,422184,15778.6,524288
803,0,50,0.015,1.5,30,2000,1,80774,453293,15778.6,524288
803,0,50,0.015,1.5,30,2000,1,78444,448849,15466.2,524288
803,0,50,0.015,1.5,30,2000,1,74561,448849,15934.8,524288
803,0,50,0.015,1.5,30,2000,1,79221,457737,15934.8,524288
803,0,50,0.015,1.5,30,2000,1,73784,435516,15778.6,524288
803,1,50,0.015,1.5,30,2000,26,1370,15679,448.268,22647.5
803,0,50,0.015,1.5,30,2000,1,80774,435516,15466.2,524288
803,0,50,0.015,1.5,30,2000,1,73784,422184,15778.6,524288
803,0,50,0.015,1.5,30,2000,1,78444,448849,15778.6,524288
803,0,50,0.015,1.5,30,2000,1,73784,431072,14997.5,524288
803,1,50,0.015,1.5,30,2000,24,1383,15992,425.855,22647.5
803,0,50,0.015,1.5,30,2000,1,76891,462181,15778.6,524288
803,0,50,0.015,1.5,30,2000,1,80774,462181,15310,524288
803,1,50,0.015,1.5,30,2000,27,1370,14895,452.751,22647.5
803,0,50,0.015,1.5,30,2000,1,75337,462181,15466.2,524288
803,0,50,0.015,1.5,30,2000,1,76114,462181,15622.4,524288
803,1,50,0.015,1.5,30,2000,24,1301,15835,434.82,22647.5
804,0,50,0.015,2,10,500,1,191066,476034,13620,524288
804,0,50,0.015,2,10,500,1,155549,477185,15154.1,524288
804,0,50,0.015,2,10,500,1,198708,452232,13347.6,524288
804,0,50,0.015,2,10,500,1,157104,472413,14851.1,524288
804,0,50,0.015,2,10,500,1,192976,452232,14164.9,524288
804,0,50,0.015,2,10,500,1,157104,462869,15608.8,524288
804,0,50,0.015,2,10,500,1,198708,480794,13483.8,524288
804,0,50,0.015,2,10,500,1,150882,496272,15002.6,524288
804,0,50,0.015,2,10,500,1,196797,495075,14164.9,524288
804,0,50,0.015,2,10,500,1,157104,472413,14548,524288
804,0,50,0.015,2,10,500,1,183423,471273,14164.9,524288
804,0,50,0.015,2,10,500,1,160215,496272,15608.8,524288
804,0,50,0.015,2,10,500,1,192976,480794,13892.5,524288
804,0,50,0.015,2,10,500,1,158659,472413,15608.8,524288
804,0,50,0.015,2,10,500,1,185334,476034,13075.2,524288
804,0,50,0.015,2,10,500,1,161770,458097,14699.5,524288
804,0,50,0.015,2,10,500,1,185334,476034,13347.6,524288
804,0,50,0.015,2,10,500,1,157104,472413,15457.2,524288
804,0,50,0.015,2,10,500,1,185334,452232,13620,524288
804,0,50,0.015,2,10,500,1,160215,496272,15760.3,524288
804,0,50,0.015,2,10,500,1,194887,476034,13211.4,524288
804,0,50,0.015,2,10,500,1,153993,472413,14396.4,524288
804,0,50,0.015,2,10,500,1,183423,471273,13483.8,524288
804,0,50,0.015,2,10,500,1,161770,477185,15760.3,524288
805,0,50,0.015,2,10,1000,1,152671,523230,15445.4,524288
805,0,50,0.015,2,10,1000,1,146564,497068,14827.6,524288
805,0,50,0.015,2,10,1000,1,152671,544159,15290.9,524288
805,0,50,0.015,2,10,1000,1,155724,533694,15908.8,524288
805,0,50,0.015,2,10,1000,1,146564,502300,14982,524288
805,0,50,0.015,2,10,1000,1,157251,512765,15136.5,524288
805,0,50,0.015,2,10,1000,1,155724,523230,15136.5,524288
805,0,50,0.015,2,10,1000,1,152671,517997,15136.5,524288
805,0,50,0.015,2,10,1000,1,148090,497068,14982,524288
805,0,50,0.015,2,10,1000,1,151144,533694,14982,524288
805,0,50,0.015,2,10,1000,1,158777,523230,15754.3,524288
805,0,50,0.015,2,10,1000,1,158777,533694,15599.9,524288
805,1,50,0.015,2,10,1000,27,1579,17434,516.9,26260.7
805,0,50,0.015,2,10,1000,1,157251,497068,16063.2,524288
805,0,50,0.015,2,10,1000,1,157251,528462,14827.6,524288
805,0,50,0.015,2,10,1000,1,155724,533694,15136.5,524288
805,0,50,0.015,2,10,1000,1,154197,544159,14673.1,524288
805,0,50,0.015,2,10,1000,1,157251,512765,15908.8,524288
805,0,50,0.015,2,10,1000,1,146564,497068,14827.6,524288
805,0,50,0.015,2,10,1000,1,149617,523230,15445.4,524288
805,0,50,0.015,2,10,1000,1,151144,544159,15136.5,524288
805,1,50,0.015,2,10,1000,29,1579,17608,537.576,26260.7
805,0,50,0.015,2,10,1000,1,158777,512765,15290.9,524288
805,0,50,0.015,2,10,1000,1,146564,517997,15599.9,524288
806,0,50,0.015,2,10,1500,1,81174,490620,16365.5,524288
806,0,50,0.015,2,10,1500,1,80362,485713,17020.1,524288
806,0,50,0.015,2,10,1500,1,77115,500432,16529.1,524288
806,0,50,0.015,2,10,1500,1,84420,470995,15547.2,524288
806,0,50,0.015,2,10,1500,1,84420,495526,17020.1,524288
806,0,50,0.015,2,10,1500,1,84420,510244,15874.5,524288
806,0,50,0.015,2,10,1500,1,82797,490620,17020.1,524288
806,0,50,0.015,2,10,1500,1,82797,466089,17020.1,524288
806,0,50,0.015,2,10,1500,1,78738,500432,16201.8,524288
806,0,50,0.015,2,10,1500,1,78738,505338,16201.8,524288
806,0,50,0.015,2,10,1500,1,77115,470995,15710.8,524288
806,0,50,0.015,2,10,1500,1,77927,490620,16201.8,524288
806,1,50,0.015,2,10,1500,27,1189,13879,399.19,20063.3
806,0,50,0.015,2,10,1500,1,80362,500432,16529.1,524288
806,0,50,0.015,2,10,1500,1,82797,500432,16856.4,524288
806,0,50,0.015,2,10,1500,1,83609,510244,16201.8,524288
806,0,50,0.015,2,10,1500,1,77927,500432,16856.4,524288
806,0,50,0.015,2,10,1500,1,77927,495526,16529.1,524288
806,1,50,0.015,2,10,1500,27,1165,13323,403.182,20063.3
806,0,50,0.015,2,10,1500,1,82797,490620,15547.2,524288
806,1,50,0.015,2,10,1500,28,1129,13601,399.19,20063.3
806,0,50,0.015,2,10,1500,1,83609,510244,15874.5,524288
806,0,50,0.015,2,10,1500,1,77927,490620,16856.4,524288
806,0,50,0.015,2,10,1500,1,79550,480807,15874.5,524288
807,1,50,0.015,2,10,2000,22,880,7119,246.348,12258.8
807,1,50,0.015,2,10,2000,23,871,7119,256.202,12258.8
807,0,50,0.015,2,10,2000,1,79550,485713,15874.5,524288
807,0,50,0.015,2,10,2000,1,78738,475901,16529.1,524288
807,0,50,0.015,2,10,2000,1,84420,480807,16856.4,524288
807,1,50,0.015,2,10,2000,24,836,6976,246.348,12258.8
807,0,50,0.015,2,10,2000,1,78738,470995,15710.8,524288
807,0,50,0.015,2,10,2000,1,79550,500432,16038.1,524288
807,0,50,0.015,2,10,2000,1,78738,466089,17020.1,524288
807,0,50,0.015,2,10,2000,1,84420,495526,17020.1,524288
807,0,50,0.015,2,10,2000,1,79550,495526,15547.2,524288
807,0,50,0.015,2,10,2000,1,80362,480807,16365.5,524288
807,1,50,0.015,2,10,2000,26,1410,21608,690.66,35100.4
807,0,50,0.015,2,10,2000,1,77927,490620,16365.5,524288
807,0,50,0.015,2,10,2000,1,77115,480807,15874.5,524288
807,0,50,0.015,2,10,2000,1,80362,500432,16529.1,524288
807,0,50,0.015,2,10,2000,1,80362,475901,15874.5,524288
807,0,50,0.015,2,10,2000,1,78738,500432,16856.4,524288
807,0,50,0.015,2,10,2000,1,77115,490620,16856.4,524288
807,0,50,0.015,2,10,2000,1,81985,485713,16201.8,524288
807,0,50,0.015,2,10,2000,1,80362,470995,16038.1,524288
807,0,50,0.015,2,10,2000,1,84420,470995,15874.5,524288
807,0,50,0.015,2,10,2000,1,77927,480807,17020.1,524288
807,0,50,0.015,2,10,2000,1,80362,485713,16038.1,524288
808,0,50,0.015,2,20,500,1,123147,467255,14743,524288
808,0,50,0.015,2,20,500,1,124069,440798,17488.1,524288
808,0,50,0.015,2,20,500,1,126841,462582,15185.3,524288
808,0,50,0.015,2,20,500,1,122828,440798,18187.6,524288
808,0,50,0.015,2,20,500,1,125609,443892,14595.6,524288
808,0,50,0.015,2,20,500,1,122828,423166,17488.1,524288
808,0,50,0.015,2,20,500,1,124378,476600,14153.3,524288
808,0,50,0.015,2,20,500,1,126550,431982,17488.1,524288
808,0,50,0.015,2,20,500,1,118221,448564,14153.3,524288
808,0,50,0.015,2,20,500,1,121587,449613,17313.2,524288
808,0,50,0.015,2,20,500,1,116989,448564,14448.1,524288
808,0,50,0.015,2,20,500,1,121587,449613,17663,524288
808,0,50,0.015,2,20,500,1,118221,481272,14300.7,524288
808,0,50,0.015,2,20,500,1,117865,449613,17663,524288
808,0,50,0.015,2,20,500,1,126841,457909,14300.7,524288
808,0,50,0.015,2,20,500,1,126550,454021,17138.3,524288
808,0,50,0.015,2,20,500,1,124378,467255,15332.7,524288
808,0,50,0.015,2,20,500,1,122828,427574,16963.5,524288
808,0,50,0.015,2,20,500,1,123147,453237,14300.7,524288
808,0,50,0.015,2,20,500,1,121587,445205,17138.3,524288
808,0,50,0.015,2,20,500,1,121915,481272,15332.7,524288
808,0,50,0.015,2,20,500,1,124069,454021,18187.6,524288
808,0,50,0.015,2,20,500,1,124378,471927,15332.7,524288
808,0,50,0.015,2,20,500,1,121587,418758,17138.3,524288
809,0,50,0.015,2,20,1000,1,28618,1.53E+06,37046.3,524288
809,0,50,0.015,2,20,1000,1,80112,453450,14888.8,524288
809,0,50,0.015,2,20,1000,1,29476,1.58E+06,36675.9,524288
809,0,50,0.015,2,20,1000,1,76106,462519,14739.9,524288
809,0,50,0.015,2,20,1000,1,28618,1.53E+06,37046.3,524288
809,0,50,0.015,2,20,1000,1,82515,471588,15037.7,524288
809,0,50,0.015,2,20,1000,1,28618,1.58E+06,37787.3,524288
809,0,50,0.015,2,20,1000,1,80112,471588,15186.6,524288
809,0,50,0.015,2,20,1000,1,28618,1.56E+06,38528.2,524288
809,0,50,0.015,2,20,1000,1,79310,448915,14591,524288
809,0,50,0.015,2,20,1000,1,28331,1.50E+06,38157.7,524288
809,0,50,0.015,2,20,1000,1,76907,471588,14591,524288
809,0,50,0.015,2,20,1000,1,29476,1.56E+06,35564.5,524288
809,0,50,0.015,2,20,1000,1,80913,444381,14739.9,524288
809,0,50,0.015,2,20,1000,1,27473,1.58E+06,37046.3,524288
809,0,50,0.015,2,20,1000,1,78509,453450,15186.6,524288
809,0,50,0.015,2,20,1000,1,28904,1.59E+06,35194,524288
809,0,50,0.015,2,20,1000,1,77708,467053,14442.1,524288
809,0,50,0.015,2,20,1000,1,29190,1.54E+06,35194,524288
809,0,50,0.015,2,20,1000,1,82515,471588,15484.4,524288
809,0,50,0.015,2,20,1000,1,29762,1.59E+06,35194,524288
809,0,50,0.015,2,20,1000,1,76106,467053,14739.9,524288
809,0,50,0.015,2,20,1000,1,27187,1.59E+06,35194,524288
809,0,50,0.015,2,20,1000,1,77708,444381,14144.4,524288
810,1,50,0.015,2,20,1500,26,2656,18392,585.72,29877.2
810,0,50,0.015,2,20,1500,1,78509,453450,14442.1,524288
810,1,50,0.015,2,20,1500,28,2735,18392,609.149,29877.2
810,0,50,0.015,2,20,1500,1,83316,467053,15484.4,524288
810,0,50,0.015,2,20,1500,1,78509,471588,14888.8,524288
810,0,50,0.015,2,20,1500,1,80913,467053,14888.8,524288
810,0,50,0.015,2,20,1500,1,80913,435312,14442.1,524288
810,0,50,0.015,2,20,1500,1,83316,444381,14144.4,524288
810,1,50,0.015,2,20,1500,27,2549,17656,591.577,29877.2
810,0,50,0.015,2,20,1500,1,80913,471588,14442.1,524288
810,0,50,0.015,2,20,1500,1,80913,467053,14591,524288
810,0,50,0.015,2,20,1500,1,76106,430777,15186.6,524288
810,0,50,0.015,2,20,1500,1,75818,483431,16224.6,524288
810,0,50,0.015,2,20,1500,1,78850,478596,16711.4,524288
810,0,50,0.015,2,20,1500,1,77334,502768,15575.7,524288
810,0,50,0.015,2,20,1500,1,75818,464093,15575.7,524288
810,0,50,0.015,2,20,1500,1,73543,459259,16711.4,524288
810,0,50,0.015,2,20,1500,1,74301,483431,16873.6,524288
810,0,50,0.015,2,20,1500,1,73543,459259,16062.4,524288
810,0,50,0.015,2,20,1500,1,75818,459259,16549.1,524288
810,0,50,0.015,2,20,1500,1,76576,497933,16549.1,524288
810,0,50,0.015,2,20,1500,1,75059,483431,16873.6,524288
810,0,50,0.015,2,20,1500,1,78850,473762,16549.1,524288
810,0,50,0.015,2,20,1500,1,76576,493099,15413.4,524288
811,0,50,0.015,2,20,2000,1,38165,1.10E+06,32515.2,524288
811,0,50,0.015,2,20,2000,1,50767,561135,18550.2,524288
811,0,50,0.015,2,20,2000,1,39691,1.15E+06,32840.3,524288
811,0,50,0.015,2,20,2000,1,52797,533078,18550.2,524288
811,0,50,0.015,2,20,2000,1,38928,1.07E+06,32840.3,524288
811,0,50,0.015,2,20,2000,1,52290,561135,17622.6,524288
811,0,50,0.015,2,20,2000,1,37020,1.10E+06,31864.8,524288
811,0,50,0.015,2,20,2000,1,52797,583580,17993.6,524288
811,0,50,0.015,2,20,2000,1,36638,1.13E+06,32515.2,524288
811,0,50,0.015,2,20,2000,1,50259,583580,17808.1,524288
811,0,50,0.015,2,20,2000,1,37020,1.07E+06,30889.4,524288
811,0,50,0.015,2,20,2000,1,49243,533078,19292.2,524288
811,0,50,0.015,2,20,2000,1,39309,1.13E+06,33490.6,524288
811,0,50,0.015,2,20,2000,1,49243,561135,18179.1,524288
811,0,50,0.015,2,20,2000,1,36256,1.07E+06,33815.8,524288
811,0,50,0.015,2,20,2000,1,51274,544300,19106.7,524288
811,0,50,0.015,2,20,2000,1,38928,1.08E+06,30889.4,524288
811,0,50,0.015,2,20,2000,1,51782,561135,18735.7,524288
811,0,50,0.015,2,20,2000,1,37020,1.15E+06,33165.5,524288
811,0,50,0.015,2,20,2000,1,49751,544300,18179.1,524288
811,0,50,0.015,2,20,2000,1,38165,1.08E+06,31539.7,524288
811,0,50,0.015,2,20,2000,1,48736,533078,18921.2,524288
811,0,50,0.015,2,20,2000,1,37020,1.05E+06,31864.8,524288
811,0,50,0.015,2,20,2000,1,52797,544300,17993.6,524288
812,0,50,0.015,2,30,500,1,51236,957461,26199.9,524288
812,0,50,0.015,2,30,500,1,109616,599784,21575.5,524288
812,0,50,0.015,2,30,500,1,49186,947886,25675.9,524288
812,0,50,0.015,2,30,500,1,106327,605781,20496.7,524288
812,0,50,0.015,2,30,500,1,51236,928737,26985.9,524288
812,0,50,0.015,2,30,500,1,109616,623775,22438.5,524288
812,0,50,0.015,2,30,500,1,48674,986184,25675.9,524288
812,0,50,0.015,2,30,500,1,104135,617777,20928.2,524288
812,0,50,0.015,2,30,500,1,53285,947886,26199.9,524288
812,0,50,0.015,2,30,500,1,105231,593786,22222.8,524288
812,0,50,0.015,2,30,500,1,53285,928737,25151.9,524288
812,0,50,0.015,2,30,500,1,107423,587788,22438.5,524288
812,0,50,0.015,2,30,500,1,53285,938311,24889.9,524288
812,0,50,0.015,2,30,500,1,109616,599784,21575.5,524288
812,0,50,0.015,2,30,500,1,49186,976610,26199.9,524288
812,0,50,0.015,2,30,500,1,110712,617777,20712.5,524288
812,0,50,0.015,2,30,500,1,49186,947886,25151.9,524288
812,0,50,0.015,2,30,500,1,107423,569794,22222.8,524288
812,0,50,0.015,2,30,500,1,51748,928737,27247.9,524288
812,0,50,0.015,2,30,500,1,114000,599784,20496.7,524288
812,0,50,0.015,2,30,500,1,52773,957461,26461.9,524288
812,0,50,0.015,2,30,500,1,109616,575792,20928.2,524288
812,0,50,0.015,2,30,500,1,48674,967035,27247.9,524288
812,0,50,0.015,2,30,500,1,110712,581790,21144,524288
813,0,50,0.015,2,30,1000,1,80614,485153,16258.6,524288
813,0,50,0.015,2,30,1000,1,76068,553626,18914.9,524288
813,0,50,0.015,2,30,1000,1,78195,475449,16421.2,524288
813,0,50,0.015,2,30,1000,1,73785,525944,18347.5,524288
813,0,50,0.015,2,30,1000,1,81420,480301,15933.4,524288
813,0,50,0.015,2,30,1000,1,76828,548089,19671.5,524288
813,0,50,0.015,2,30,1000,1,82226,494856,15770.8,524288
813,0,50,0.015,2,30,1000,1,75307,564698,17969.2,524288
813,0,50,0.015,2,30,1000,1,79807,494856,16258.6,524288
813,0,50,0.015,2,30,1000,1,76828,575771,18536.6,524288
813,0,50,0.015,2,30,1000,1,79807,475449,15770.8,524288
813,0,50,0.015,2,30,1000,1,76068,564698,19104,524288
813,0,50,0.015,2,30,1000,1,76583,475449,15608.3,524288
813,0,50,0.015,2,30,1000,1,72264,531480,19671.5,524288
813,0,50,0.015,2,30,1000,1,80614,460895,15608.3,524288
813,0,50,0.015,2,30,1000,1,76068,548089,19293.2,524288
813,0,50,0.015,2,30,1000,1,77389,504559,16096,524288
813,0,50,0.015,2,30,1000,1,77589,548089,19671.5,524288
813,0,50,0.015,2,30,1000,1,83838,494856,15933.4,524288
813,0,50,0.015,2,30,1000,1,77589,531480,19293.2,524288
813,0,50,0.015,2,30,1000,1,79001,490004,16096,524288
813,0,50,0.015,2,30,1000,1,73785,553626,19482.3,524288
813,0,50,0.015,2,30,1000,1,79807,494856,16421.2,524288
813,0,50,0.015,2,30,1000,1,72264,575771,19482.3,524288
814,1,50,0.015,2,30,1500,26,1374,10338,331.082,16477.2
814,0,50,0.015,2,30,1500,1,77589,564698,19293.2,524288
814,0,50,0.015,2,30,1500,1,74546,537017,18158.3,524288
814,0,50,0.015,2,30,1500,1,72264,564698,18725.8,524288
814,0,50,0.015,2,30,1500,1,75307,525944,17969.2,524288
814,0,50,0.015,2,30,1500,1,75307,575771,18914.9,524288
814,0,50,0.015,2,30,1500,1,73025,564698,18158.3,524288
814,1,50,0.015,2,30,1500,28,1415,10027,317.839,16477.2
814,0,50,0.015,2,30,1500,1,72264,553626,19482.3,524288
814,0,50,0.015,2,30,1500,1,75307,553626,18725.8,524288
814,0,50,0.015,2,30,1500,1,76068,575771,17969.2,524288
814,0,50,0.015,2,30,1500,1,72264,548089,18158.3,524288
814,1,50,0.015,2,30,1500,26,3538,22713,737.255,37277.4
814,0,50,0.015,2,30,1500,1,79110,548089,19671.5,524288
814,0,50,0.015,2,30,1500,1,73785,570234,19104,524288
814,0,50,0.015,2,30,1500,1,78350,525944,18914.9,524288
814,0,50,0.015,2,30,1500,1,73785,542553,18914.9,524288
814,0,50,0.015,2,30,1500,1,72264,564698,19104,524288
814,1,50,0.015,2,30,1500,26,3679,22258,766.745,37277.4
814,0,50,0.015,2,30,1500,1,74546,537017,18158.3,524288
814,0,50,0.015,2,30,1500,1,75307,553626,18347.5,524288
814,0,50,0.015,2,30,1500,1,76068,542553,19482.3,524288
814,0,50,0.015,2,30,1500,1,76828,548089,19671.5,524288
814,0,50,0.015,2,30,1500,1,73785,570234,18536.6,524288
815,0,50,0.015,2,30,2000,1,74259,514048,17543.7,524288
815,0,50,0.015,2,30,2000,1,75001,498626,17719.1,524288
815,0,50,0.015,2,30,2000,1,75744,514048,17894.5,524288
815,0,50,0.015,2,30,2000,1,72031,534609,17543.7,524288
815,0,50,0.015,2,30,2000,1,76486,498626,17017.3,524288
815,0,50,0.015,2,30,2000,1,71288,519188,17368.2,524288
815,0,50,0.015,2,30,2000,1,75001,488345,16666.5,524288
815,0,50,0.015,2,30,2000,1,76486,524328,17719.1,524288
815,0,50,0.015,2,30,2000,1,73516,488345,18070,524288
815,0,50,0.015,2,30,2000,1,75001,534609,17017.3,524288
815,0,50,0.015,2,30,2000,1,75001,488345,16841.9,524288
815,0,50,0.015,2,30,2000,1,70546,514048,17192.8,524288
815,1,50,0.015,2,30,2000,26,2574,32769,1031.61,51028
815,0,50,0.015,2,30,2000,1,77229,488345,17719.1,524288
815,0,50,0.015,2,30,2000,1,72031,493486,16666.5,524288
815,0,50,0.015,2,30,2000,1,77229,519188,17894.5,524288
815,0,50,0.015,2,30,2000,1,70546,519188,17192.8,524288
815,0,50,0.015,2,30,2000,1,74259,493486,17543.7,524288
815,0,50,0.015,2,30,2000,1,72031,514048,17543.7,524288
815,0,50,0.015,2,30,2000,1,74259,524328,17719.1,524288
815,1,50,0.015,2,30,2000,25,2522,32441,1000.66,51028
815,0,50,0.015,2,30,2000,1,75001,524328,16666.5,524288
815,0,50,0.015,2,30,2000,1,71288,514048,17192.8,524288
815,0,50,0.015,2,30,2000,1,74259,493486,17017.3,524288
816,0,50,0.015,2.5,10,500,1,152421,462810,13690.1,524288
816,0,50,0.015,2.5,10,500,1,144799,467438,13690.1,524288
816,0,50,0.015,2.5,10,500,1,146324,448925,13690.1,524288
816,0,50,0.015,2.5,10,500,1,153945,481322,14237.7,524288
816,0,50,0.015,2.5,10,500,1,144799,481322,13279.4,524288
816,0,50,0.015,2.5,10,500,1,158517,472066,14237.7,524288
816,0,50,0.015,2.5,10,500,1,144799,458181,13827,524288
816,0,50,0.015,2.5,10,500,1,149372,476694,13416.3,524288
816,0,50,0.015,2.5,10,500,1,153945,458181,13416.3,524288
816,0,50,0.015,2.5,10,500,1,149372,481322,13416.3,524288
816,0,50,0.015,2.5,10,500,1,156993,476694,13827,524288
816,0,50,0.015,2.5,10,500,1,147848,472066,13690.1,524288
816,1,50,0.015,2.5,10,500,25,1906,11553,389.558,19555.8
816,0,50,0.015,2.5,10,500,1,158517,453553,13279.4,524288
816,0,50,0.015,2.5,10,500,1,156993,439669,13827,524288
816,0,50,0.015,2.5,10,500,1,152421,458181,13279.4,524288
816,0,50,0.015,2.5,10,500,1,146324,476694,13279.4,524288
816,0,50,0.015,2.5,10,500,1,155469,448925,14237.7,524288
816,0,50,0.015,2.5,10,500,1,153945,439669,13416.3,524288
816,1,50,0.015,2.5,10,500,26,1810,11784,385.662,19555.8
816,0,50,0.015,2.5,10,500,1,147848,458181,14237.7,524288
816,0,50,0.015,2.5,10,500,1,158517,481322,13142.5,524288
